REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
YS74LAE,205874,SEAT,ARONA,09/05/2025,2981713,Right Car Renault Hull,CLOUGH ROAD,,HULL,HU6 7PL,,1482343420,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
YD24LPP,056750,VOLKSWAGEN,TIGUAN,09/05/2025,2981714,JCT600 Volkswagen Bradford,395 Sticker Lane,,BRADFORD,BD4 8RJ,,1274470610,14/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Please call 1 hour before collection,,AC01,
TRZ2337,232309,PEUGEOT,5008,09/05/2025,2981726,BCA Fleet Solutions Ltd,Geddington Rd B,,Corby,NN18 8ET,,1536212786,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
MJ22GAA,184276,HYUNDAI,TUCSON,09/05/2025,2981738,Holdcroft Hyundai Stockport,Kings Reach Business Park,,Stockport,SK4 2HE,,1614748580,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
YJ73DFB,536389,SEAT,ATECA,09/05/2025,2981745,Cars2 SEAT Wakefield,Waldorf Way,,Wakefield,WF2 8DH,,1924433421,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
YX73VLY,627408,PEUGEOT,2008,09/05/2025,2981746,JCT600 Volkswagen Hull,Saxon Way,,HESSLE,HU13 9PB,,1482642020,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
YO24DVX,274303,HYUNDAI,I10,09/05/2025,2981752,Stoneacre Dacia Chesterfield,Brimington Road North,,Chesterfield,S41 9AJ,,1246450450,14/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Please call 1 hour before collection,,AC01,
MM71FMP,142453,HYUNDAI,TUCSON,09/05/2025,2981623,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,14/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Please call 1 hour before collection,,AC01,
WT21LXN,242229,MERCEDES-BENZ,CLA CLASS,09/05/2025,2981626,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,14/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Please call 1 hour before collection,,AC01,
FP23XKL,012848,FORD,CONNECT,09/05/2025,2981628,Perrys Ford Alfreton,Nottingham Road,,ALFRETON,DE55 4GR,,1773453068,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
HN22FJO,063962,AUDI,A3,09/05/2025,2981709,Marshall Mercedes-Benz of Portsmouth,Portsmouth Motor Park,,Portsmouth,PO3 5FH,,2392656565,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
BC24XUJ,247651,RENAULT,MEGANE E-TECH,09/05/2025,2981742,Sutton Park Renault Stourbridge,Norton Road,,Stourbridge,DY8 2TB,,1384396655,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
ST74RRZ,368236,KIA,SPORTAGE,09/05/2025,2981744,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
PY74CTV,690219,PEUGEOT,2008,09/05/2025,2981747,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
NJ22LZE,178360,HYUNDAI,TUCSON,09/05/2025,2981754,Sherwoods Durham Peugeot,Alma Place,,Durham,DH1 2HN,,1913574473,14/05/2025,Huddersfield Motorstore,386 Leeds Road,,Huddersfield,HD2 1XL,,1484955670,Please call 1 hour before collection,,AC01,
BF73NXH,364494,HYUNDAI,TUCSON,09/05/2025,2981755,Brayley Nissan Wolverhampton,41 Birmingham Road,,Wolverhampton,WV2 3LQ,,1902219603,14/05/2025,Huddersfield Motorstore,386 Leeds Road,,Huddersfield,HD2 1XL,,1484955670,Please call 1 hour before collection,,AC01,
KR73UWW,J78628,FORD,KUGA,09/05/2025,2981758,BCA Fleet Solutions Ltd,Geddington Rd B,,Corby,NN18 8ET,,1536212786,14/05/2025,Leeds Roseville Road Motorstore,Roseville Road,,Leeds,LS8 5QP,,1137333804,Please call 1 hour before collection,,AC01,
YG74KCJ,343651,KIA,SPORTAGE,09/05/2025,2981759,Vertu Kia Bradford,Canal Road,,Bradford,BD1 4AJ,,3301781735,14/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Please call 1 hour before collection,,AC01,
EK22OAJ,315349,RENAULT,ARKANA,09/05/2025,2981763,Toomey Vauxhall Southend,Automotive Retail Park,,Southend-On-Sea,SS4 1GP,,1702563041,14/05/2025,Leeds Roseville Road Motorstore,Roseville Road,,Leeds,LS8 5QP,,1137333804,Please call 1 hour before collection,,AC01,
DY22HTU,318488,RENAULT,ARKANA,09/05/2025,2981765,Barlow Motors Škoda Staffordshire,43 Talke Road,,Newcastle-Under-Lyme,ST5 7NL,,1782562666,14/05/2025,Huddersfield Motorstore,386 Leeds Road,,Huddersfield,HD2 1XL,,1484955670,Please call 1 hour before collection,,AC01,
KV23EBO,273458,HYUNDAI,I20,09/05/2025,2981558,Spirit Hyundai Northampton,Fortune Close,,NORTHAMPTON,NN3 9HZ,,1604417850,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
GM21NVD,155113,AUDI,Q3,09/05/2025,2981565,Marshall Škoda Canterbury,Motorline Skoda,,CANTERBURY,CT2 7PX,,1227671114,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
HJ22NCU,034557,AUDI,Q2,09/05/2025,2981570,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
LP69AOY,358987,VOLKSWAGEN,TIGUAN,09/05/2025,2981573,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
LR20GZO,030121,TOYOTA,RAV4,09/05/2025,2981586,Hartwell Ford Hemel Hempstead,Redbourn Road,,HEMEL HEMPSTEAD,HP2 7AZ,,1442220200,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
WN22OOX,090430,MG,ZSS,09/05/2025,2981589,Stellantis & You Peugeot Bristol Cribbs,Lysander Road,,Bristol,BS10 7UD,,1173011700,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
CY73HLG,052553,VOLKSWAGEN,TIGUAN,09/05/2025,2981599,North Wales SEAT,The Point,,Llandudno Junction,LL31 9AY,,1492585766,14/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Please call 1 hour before collection,,AC01,
LV22GXC,300821,RENAULT,ARKANA,09/05/2025,2981614,Renault Retail Group Renault Croydon,305 Brighton Road,,Coulsdon,CR5 3EA,,2080312718,14/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Please call 1 hour before collection,,AC01,
GN71ZZU,169219,MG,ZSS,09/05/2025,2981616,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,14/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Please call 1 hour before collection,,AC01,
LB24NXL,047424,PEUGEOT,3008,09/05/2025,2981619,Stellantis & You Peugeot Walton,143 Hersham Road,,WALTON-ON-THAMES,KT12 1RR,,1932797350,14/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Please call 1 hour before collection,,AC01,
WR22LDO,320322,RENAULT,ARKANA,09/05/2025,2981622,Vertu Volvo Taunton,Priory Way,,TAUNTON,TA1 2BB,,1392536617,14/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Please call 1 hour before collection,,AC01,
LD21FSN,004597,SEAT,TARRACO,09/05/2025,2981627,Citygate Škoda West London,Capital Interchange Way,,London,TW8 0EX,,2083571288,14/05/2025,Wakefield Motorstore,Peel Avenue,,Wakefield,WF2 7BL,,1000000000,Please call 1 hour before collection,,AC01,
VU73MMX,389843,HYUNDAI,TUCSON,09/05/2025,2981630,Marshall Hyundai Hereford,Ross Road,,Hereford,HR2 8BT,,1432802550,14/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Please call 1 hour before collection,,AC01,
HN22MXK,176636,VAUXHALL,CROSSLAND,09/05/2025,2981715,FG Barnes Vauxhall Guildford,Moorfield Road,,GUILDFORD,GU1 1RT,,1483885885,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
DE22MVC,061952,PEUGEOT,3008,09/05/2025,2981716,Holdcroft Nissan Crewe,Weston Road,,CREWE,CW1 6JS,,1270531010,14/05/2025,Stoke Vauxhall,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Please call 1 hour before collection,,AC01,
