REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
DK22VWS,374090,MERCEDES-BENZ,GL CLASS,18/06/2025,3016576,Mercedes-Benz of Liverpool,66-68 Pall Mall,,LIVERPOOL,L3 7DB,,1512274171,23/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
DY20YMZ,038532,SKODA,KAROQ,18/06/2025,3016594,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
MV22FBD,290431,MERCEDES-BENZ,CLA CLASS,18/06/2025,3016599,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
LT73CVS,276803,NISSAN,JUKE,18/06/2025,3016600,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
PN24LLT,103356,AUDI,A3,18/06/2025,3016620,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
MT22FNP,094795,VOLKSWAGEN,TCROSS,18/06/2025,3016621,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
YT22GDK,127384,KIA,CEED,18/06/2025,3016628,Drayton Motors Kia Louth,North Holme Road,,Louth,LN11 0HQ,,1507307060,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
DG20LFW,038174,NISSAN,JUKE,18/06/2025,3016629,Lookers Kia Chester,302 Sealand Road,,Chester,CH1 4LQ,,1244394325,23/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
MA22VGE,178127,HYUNDAI,TUCSON,18/06/2025,3016630,Sytner Volvo Warrington,37 Winwick Road,,WARRINGTON,WA2 7DH,,1925973512,23/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
GV23YFW,374187,HYUNDAI,TUCSON,18/06/2025,3016631,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
MT22OND,071266,PEUGEOT,3008,18/06/2025,3016969,Stellantis & You Peugeot Liverpool,77 Mill Lane,,Liverpool,L13 4EJ,,1512541010,23/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YGZ2199,916813,RENAULT,ZOE,18/06/2025,3016973,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
WJ22HZR,311202,RENAULT,ARKANA,18/06/2025,3016979,County Renault Barnstaple,Coney Avenue,,BARNSTAPLE,EX32 8QJ,,1271349500,23/06/2025,Burton Motorstore,James Brindley Way,Stretton,Burton On Trent,DE13 0LB,,1283387740,Must call 1hour before collection and get a name,,AC01,
FP22ODF,271819,RENAULT,CAPTUR,18/06/2025,3016980,Evans Halshaw Peugeot Mansfield,Oak Tree Lane,,MANSFIELD,NG18 4LF,,1623422244,23/06/2025,Burton Motorstore,James Brindley Way,Stretton,Burton On Trent,DE13 0LB,,1283387740,Must call 1hour before collection and get a name,,AC01,
LX22UPM,582256,NISSAN,MICRA,18/06/2025,3016983,Ancaster Nissan Penge,61 Croydon Road,,LONDON,SE20 7TF,,2087689200,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LB22DZO,T52689,FORD,FOCUS,18/06/2025,3016993,TrustFord Wimbledon,67-71 Plough Lane,,London,SW17 0BW,,3309120359,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
VE23HVH,324849,HYUNDAI,I20,18/06/2025,3016997,Paul Rigby Hyundai Stratford Upon Avon,Avenue Farm Industrial Estate,,Stratford upon avon,CV37 0HR,,1789651750,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LX71TVD,017929,AUDI,A1,18/06/2025,3016998,Marshall Audi South East London,BECKENHAM,,BECKENHAM,BR3 4BZ,,4000000000,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
